"","Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"2680","HHS Region 3","3 wk ahead","Bin","percent","2.6","2.7",NA
"2681","HHS Region 3","3 wk ahead","Bin","percent","2.7","2.8",NA
"2682","HHS Region 3","3 wk ahead","Bin","percent","2.8","2.9",NA
"2683","HHS Region 3","3 wk ahead","Bin","percent","2.9","3",NA
"2684","HHS Region 3","3 wk ahead","Bin","percent","3","3.1",NA
"2685","HHS Region 3","3 wk ahead","Bin","percent","3.1","3.2",NA
"2686","HHS Region 3","3 wk ahead","Bin","percent","3.2","3.3",NA
"2687","HHS Region 3","3 wk ahead","Bin","percent","3.3","3.4",NA
"2688","HHS Region 3","3 wk ahead","Bin","percent","3.4","3.5",NA
"2689","HHS Region 3","3 wk ahead","Bin","percent","3.5","3.6",NA
"2690","HHS Region 3","3 wk ahead","Bin","percent","3.6","3.7",NA
"2691","HHS Region 3","3 wk ahead","Bin","percent","3.7","3.8",NA
"2692","HHS Region 3","3 wk ahead","Bin","percent","3.8","3.9",NA
"2693","HHS Region 3","3 wk ahead","Bin","percent","3.9","4",NA
"2694","HHS Region 3","3 wk ahead","Bin","percent","4","4.1",NA
"2695","HHS Region 3","3 wk ahead","Bin","percent","4.1","4.2",NA
"2696","HHS Region 3","3 wk ahead","Bin","percent","4.2","4.3",NA
"2697","HHS Region 3","3 wk ahead","Bin","percent","4.3","4.4",NA
"2698","HHS Region 3","3 wk ahead","Bin","percent","4.4","4.5",NA
"2699","HHS Region 3","3 wk ahead","Bin","percent","4.5","4.6",NA
"2700","HHS Region 3","3 wk ahead","Bin","percent","4.6","4.7",NA
"2701","HHS Region 3","3 wk ahead","Bin","percent","4.7","4.8",NA
"2702","HHS Region 3","3 wk ahead","Bin","percent","4.8","4.9",NA
"2703","HHS Region 3","3 wk ahead","Bin","percent","4.9","5",NA
"2704","HHS Region 3","3 wk ahead","Bin","percent","5","5.1",NA
"2705","HHS Region 3","3 wk ahead","Bin","percent","5.1","5.2",NA
"2706","HHS Region 3","3 wk ahead","Bin","percent","5.2","5.3",NA
"2707","HHS Region 3","3 wk ahead","Bin","percent","5.3","5.4",NA
"2708","HHS Region 3","3 wk ahead","Bin","percent","5.4","5.5",NA
"2709","HHS Region 3","3 wk ahead","Bin","percent","5.5","5.6",NA
"2710","HHS Region 3","3 wk ahead","Bin","percent","5.6","5.7",NA
"2711","HHS Region 3","3 wk ahead","Bin","percent","5.7","5.8",NA
"2712","HHS Region 3","3 wk ahead","Bin","percent","5.8","5.9",NA
"2713","HHS Region 3","3 wk ahead","Bin","percent","5.9","6",NA
"2714","HHS Region 3","3 wk ahead","Bin","percent","6","6.1",NA
"2715","HHS Region 3","3 wk ahead","Bin","percent","6.1","6.2",NA
"2716","HHS Region 3","3 wk ahead","Bin","percent","6.2","6.3",NA
"2717","HHS Region 3","3 wk ahead","Bin","percent","6.3","6.4",NA
"2718","HHS Region 3","3 wk ahead","Bin","percent","6.4","6.5",NA
"2719","HHS Region 3","3 wk ahead","Bin","percent","6.5","6.6",NA
"2720","HHS Region 3","3 wk ahead","Bin","percent","6.6","6.7",NA
"2721","HHS Region 3","3 wk ahead","Bin","percent","6.7","6.8",NA
"2722","HHS Region 3","3 wk ahead","Bin","percent","6.8","6.9",NA
"2723","HHS Region 3","3 wk ahead","Bin","percent","6.9","7",NA
"2724","HHS Region 3","3 wk ahead","Bin","percent","7","7.1",NA
"2725","HHS Region 3","3 wk ahead","Bin","percent","7.1","7.2",NA
"2726","HHS Region 3","3 wk ahead","Bin","percent","7.2","7.3",NA
"2727","HHS Region 3","3 wk ahead","Bin","percent","7.3","7.4",NA
"2728","HHS Region 3","3 wk ahead","Bin","percent","7.4","7.5",NA
"2729","HHS Region 3","3 wk ahead","Bin","percent","7.5","7.6",NA
"2730","HHS Region 3","3 wk ahead","Bin","percent","7.6","7.7",NA
"2731","HHS Region 3","3 wk ahead","Bin","percent","7.7","7.8",NA
"2732","HHS Region 3","3 wk ahead","Bin","percent","7.8","7.9",NA
"2733","HHS Region 3","3 wk ahead","Bin","percent","7.9","8",NA
"2734","HHS Region 3","3 wk ahead","Bin","percent","8","8.1",NA
"2735","HHS Region 3","3 wk ahead","Bin","percent","8.1","8.2",NA
"2736","HHS Region 3","3 wk ahead","Bin","percent","8.2","8.3",NA
"2737","HHS Region 3","3 wk ahead","Bin","percent","8.3","8.4",NA
"2738","HHS Region 3","3 wk ahead","Bin","percent","8.4","8.5",NA
"2739","HHS Region 3","3 wk ahead","Bin","percent","8.5","8.6",NA
"2740","HHS Region 3","3 wk ahead","Bin","percent","8.6","8.7",NA
"2741","HHS Region 3","3 wk ahead","Bin","percent","8.7","8.8",NA
"2742","HHS Region 3","3 wk ahead","Bin","percent","8.8","8.9",NA
"2743","HHS Region 3","3 wk ahead","Bin","percent","8.9","9",NA
"2744","HHS Region 3","3 wk ahead","Bin","percent","9","9.1",NA
"2745","HHS Region 3","3 wk ahead","Bin","percent","9.1","9.2",NA
"2746","HHS Region 3","3 wk ahead","Bin","percent","9.2","9.3",NA
"2747","HHS Region 3","3 wk ahead","Bin","percent","9.3","9.4",NA
"2748","HHS Region 3","3 wk ahead","Bin","percent","9.4","9.5",NA
"2749","HHS Region 3","3 wk ahead","Bin","percent","9.5","9.6",NA
"2750","HHS Region 3","3 wk ahead","Bin","percent","9.6","9.7",NA
"2751","HHS Region 3","3 wk ahead","Bin","percent","9.7","9.8",NA
"2752","HHS Region 3","3 wk ahead","Bin","percent","9.8","9.9",NA
"2753","HHS Region 3","3 wk ahead","Bin","percent","9.9","10",NA
"2754","HHS Region 3","3 wk ahead","Bin","percent","10","10.1",NA
"2755","HHS Region 3","3 wk ahead","Bin","percent","10.1","10.2",NA
"2756","HHS Region 3","3 wk ahead","Bin","percent","10.2","10.3",NA
"2757","HHS Region 3","3 wk ahead","Bin","percent","10.3","10.4",NA
"2758","HHS Region 3","3 wk ahead","Bin","percent","10.4","10.5",NA
"2759","HHS Region 3","3 wk ahead","Bin","percent","10.5","10.6",NA
"2760","HHS Region 3","3 wk ahead","Bin","percent","10.6","10.7",NA
"2761","HHS Region 3","3 wk ahead","Bin","percent","10.7","10.8",NA
"2762","HHS Region 3","3 wk ahead","Bin","percent","10.8","10.9",NA
"2763","HHS Region 3","3 wk ahead","Bin","percent","10.9","11",NA
"2764","HHS Region 3","3 wk ahead","Bin","percent","11","11.1",NA
"2765","HHS Region 3","3 wk ahead","Bin","percent","11.1","11.2",NA
"2766","HHS Region 3","3 wk ahead","Bin","percent","11.2","11.3",NA
"2767","HHS Region 3","3 wk ahead","Bin","percent","11.3","11.4",NA
"2768","HHS Region 3","3 wk ahead","Bin","percent","11.4","11.5",NA
"2769","HHS Region 3","3 wk ahead","Bin","percent","11.5","11.6",NA
"2770","HHS Region 3","3 wk ahead","Bin","percent","11.6","11.7",NA
"2771","HHS Region 3","3 wk ahead","Bin","percent","11.7","11.8",NA
"2772","HHS Region 3","3 wk ahead","Bin","percent","11.8","11.9",NA
"2773","HHS Region 3","3 wk ahead","Bin","percent","11.9","12",NA
"2774","HHS Region 3","3 wk ahead","Bin","percent","12","12.1",NA
"2775","HHS Region 3","3 wk ahead","Bin","percent","12.1","12.2",NA
"2776","HHS Region 3","3 wk ahead","Bin","percent","12.2","12.3",NA
"2777","HHS Region 3","3 wk ahead","Bin","percent","12.3","12.4",NA
"2778","HHS Region 3","3 wk ahead","Bin","percent","12.4","12.5",NA
"2779","HHS Region 3","3 wk ahead","Bin","percent","12.5","12.6",NA
"2780","HHS Region 3","3 wk ahead","Bin","percent","12.6","12.7",NA
"2781","HHS Region 3","3 wk ahead","Bin","percent","12.7","12.8",NA
"2782","HHS Region 3","3 wk ahead","Bin","percent","12.8","12.9",NA
"2783","HHS Region 3","3 wk ahead","Bin","percent","12.9","13",NA
"2784","HHS Region 3","3 wk ahead","Bin","percent","13","100",NA
"2785","HHS Region 3","4 wk ahead","Point","percent",NA,NA,NA
"2786","HHS Region 3","4 wk ahead","Bin","percent","0","0.1",NA
"2787","HHS Region 3","4 wk ahead","Bin","percent","0.1","0.2",NA
"2788","HHS Region 3","4 wk ahead","Bin","percent","0.2","0.3",NA
"2789","HHS Region 3","4 wk ahead","Bin","percent","0.3","0.4",NA
"2790","HHS Region 3","4 wk ahead","Bin","percent","0.4","0.5",NA
"2791","HHS Region 3","4 wk ahead","Bin","percent","0.5","0.6",NA
"2792","HHS Region 3","4 wk ahead","Bin","percent","0.6","0.7",NA
"2793","HHS Region 3","4 wk ahead","Bin","percent","0.7","0.8",NA
"2794","HHS Region 3","4 wk ahead","Bin","percent","0.8","0.9",NA
"2795","HHS Region 3","4 wk ahead","Bin","percent","0.9","1",NA
"2796","HHS Region 3","4 wk ahead","Bin","percent","1","1.1",NA
"2797","HHS Region 3","4 wk ahead","Bin","percent","1.1","1.2",NA
"2798","HHS Region 3","4 wk ahead","Bin","percent","1.2","1.3",NA
"2799","HHS Region 3","4 wk ahead","Bin","percent","1.3","1.4",NA
"2800","HHS Region 3","4 wk ahead","Bin","percent","1.4","1.5",NA
"2801","HHS Region 3","4 wk ahead","Bin","percent","1.5","1.6",NA
"2802","HHS Region 3","4 wk ahead","Bin","percent","1.6","1.7",NA
"2803","HHS Region 3","4 wk ahead","Bin","percent","1.7","1.8",NA
"2804","HHS Region 3","4 wk ahead","Bin","percent","1.8","1.9",NA
"2805","HHS Region 3","4 wk ahead","Bin","percent","1.9","2",NA
"2806","HHS Region 3","4 wk ahead","Bin","percent","2","2.1",NA
"2807","HHS Region 3","4 wk ahead","Bin","percent","2.1","2.2",NA
"2808","HHS Region 3","4 wk ahead","Bin","percent","2.2","2.3",NA
"2809","HHS Region 3","4 wk ahead","Bin","percent","2.3","2.4",NA
"2810","HHS Region 3","4 wk ahead","Bin","percent","2.4","2.5",NA
"2811","HHS Region 3","4 wk ahead","Bin","percent","2.5","2.6",NA
"2812","HHS Region 3","4 wk ahead","Bin","percent","2.6","2.7",NA
"2813","HHS Region 3","4 wk ahead","Bin","percent","2.7","2.8",NA
"2814","HHS Region 3","4 wk ahead","Bin","percent","2.8","2.9",NA
"2815","HHS Region 3","4 wk ahead","Bin","percent","2.9","3",NA
"2816","HHS Region 3","4 wk ahead","Bin","percent","3","3.1",NA
"2817","HHS Region 3","4 wk ahead","Bin","percent","3.1","3.2",NA
"2818","HHS Region 3","4 wk ahead","Bin","percent","3.2","3.3",NA
"2819","HHS Region 3","4 wk ahead","Bin","percent","3.3","3.4",NA
"2820","HHS Region 3","4 wk ahead","Bin","percent","3.4","3.5",NA
"2821","HHS Region 3","4 wk ahead","Bin","percent","3.5","3.6",NA
"2822","HHS Region 3","4 wk ahead","Bin","percent","3.6","3.7",NA
"2823","HHS Region 3","4 wk ahead","Bin","percent","3.7","3.8",NA
"2824","HHS Region 3","4 wk ahead","Bin","percent","3.8","3.9",NA
"2825","HHS Region 3","4 wk ahead","Bin","percent","3.9","4",NA
"2826","HHS Region 3","4 wk ahead","Bin","percent","4","4.1",NA
"2827","HHS Region 3","4 wk ahead","Bin","percent","4.1","4.2",NA
"2828","HHS Region 3","4 wk ahead","Bin","percent","4.2","4.3",NA
"2829","HHS Region 3","4 wk ahead","Bin","percent","4.3","4.4",NA
"2830","HHS Region 3","4 wk ahead","Bin","percent","4.4","4.5",NA
"2831","HHS Region 3","4 wk ahead","Bin","percent","4.5","4.6",NA
"2832","HHS Region 3","4 wk ahead","Bin","percent","4.6","4.7",NA
"2833","HHS Region 3","4 wk ahead","Bin","percent","4.7","4.8",NA
"2834","HHS Region 3","4 wk ahead","Bin","percent","4.8","4.9",NA
"2835","HHS Region 3","4 wk ahead","Bin","percent","4.9","5",NA
"2836","HHS Region 3","4 wk ahead","Bin","percent","5","5.1",NA
"2837","HHS Region 3","4 wk ahead","Bin","percent","5.1","5.2",NA
"2838","HHS Region 3","4 wk ahead","Bin","percent","5.2","5.3",NA
"2839","HHS Region 3","4 wk ahead","Bin","percent","5.3","5.4",NA
"2840","HHS Region 3","4 wk ahead","Bin","percent","5.4","5.5",NA
"2841","HHS Region 3","4 wk ahead","Bin","percent","5.5","5.6",NA
"2842","HHS Region 3","4 wk ahead","Bin","percent","5.6","5.7",NA
"2843","HHS Region 3","4 wk ahead","Bin","percent","5.7","5.8",NA
"2844","HHS Region 3","4 wk ahead","Bin","percent","5.8","5.9",NA
"2845","HHS Region 3","4 wk ahead","Bin","percent","5.9","6",NA
"2846","HHS Region 3","4 wk ahead","Bin","percent","6","6.1",NA
"2847","HHS Region 3","4 wk ahead","Bin","percent","6.1","6.2",NA
"2848","HHS Region 3","4 wk ahead","Bin","percent","6.2","6.3",NA
"2849","HHS Region 3","4 wk ahead","Bin","percent","6.3","6.4",NA
"2850","HHS Region 3","4 wk ahead","Bin","percent","6.4","6.5",NA
"2851","HHS Region 3","4 wk ahead","Bin","percent","6.5","6.6",NA
"2852","HHS Region 3","4 wk ahead","Bin","percent","6.6","6.7",NA
"2853","HHS Region 3","4 wk ahead","Bin","percent","6.7","6.8",NA
"2854","HHS Region 3","4 wk ahead","Bin","percent","6.8","6.9",NA
"2855","HHS Region 3","4 wk ahead","Bin","percent","6.9","7",NA
"2856","HHS Region 3","4 wk ahead","Bin","percent","7","7.1",NA
"2857","HHS Region 3","4 wk ahead","Bin","percent","7.1","7.2",NA
"2858","HHS Region 3","4 wk ahead","Bin","percent","7.2","7.3",NA
"2859","HHS Region 3","4 wk ahead","Bin","percent","7.3","7.4",NA
"2860","HHS Region 3","4 wk ahead","Bin","percent","7.4","7.5",NA
"2861","HHS Region 3","4 wk ahead","Bin","percent","7.5","7.6",NA
"2862","HHS Region 3","4 wk ahead","Bin","percent","7.6","7.7",NA
"2863","HHS Region 3","4 wk ahead","Bin","percent","7.7","7.8",NA
"2864","HHS Region 3","4 wk ahead","Bin","percent","7.8","7.9",NA
"2865","HHS Region 3","4 wk ahead","Bin","percent","7.9","8",NA
"2866","HHS Region 3","4 wk ahead","Bin","percent","8","8.1",NA
"2867","HHS Region 3","4 wk ahead","Bin","percent","8.1","8.2",NA
"2868","HHS Region 3","4 wk ahead","Bin","percent","8.2","8.3",NA
"2869","HHS Region 3","4 wk ahead","Bin","percent","8.3","8.4",NA
"2870","HHS Region 3","4 wk ahead","Bin","percent","8.4","8.5",NA
"2871","HHS Region 3","4 wk ahead","Bin","percent","8.5","8.6",NA
"2872","HHS Region 3","4 wk ahead","Bin","percent","8.6","8.7",NA
"2873","HHS Region 3","4 wk ahead","Bin","percent","8.7","8.8",NA
"2874","HHS Region 3","4 wk ahead","Bin","percent","8.8","8.9",NA
"2875","HHS Region 3","4 wk ahead","Bin","percent","8.9","9",NA
"2876","HHS Region 3","4 wk ahead","Bin","percent","9","9.1",NA
"2877","HHS Region 3","4 wk ahead","Bin","percent","9.1","9.2",NA
"2878","HHS Region 3","4 wk ahead","Bin","percent","9.2","9.3",NA
"2879","HHS Region 3","4 wk ahead","Bin","percent","9.3","9.4",NA
"2880","HHS Region 3","4 wk ahead","Bin","percent","9.4","9.5",NA
"2881","HHS Region 3","4 wk ahead","Bin","percent","9.5","9.6",NA
"2882","HHS Region 3","4 wk ahead","Bin","percent","9.6","9.7",NA
"2883","HHS Region 3","4 wk ahead","Bin","percent","9.7","9.8",NA
"2884","HHS Region 3","4 wk ahead","Bin","percent","9.8","9.9",NA
"2885","HHS Region 3","4 wk ahead","Bin","percent","9.9","10",NA
"2886","HHS Region 3","4 wk ahead","Bin","percent","10","10.1",NA
"2887","HHS Region 3","4 wk ahead","Bin","percent","10.1","10.2",NA
"2888","HHS Region 3","4 wk ahead","Bin","percent","10.2","10.3",NA
"2889","HHS Region 3","4 wk ahead","Bin","percent","10.3","10.4",NA
"2890","HHS Region 3","4 wk ahead","Bin","percent","10.4","10.5",NA
"2891","HHS Region 3","4 wk ahead","Bin","percent","10.5","10.6",NA
"2892","HHS Region 3","4 wk ahead","Bin","percent","10.6","10.7",NA
"2893","HHS Region 3","4 wk ahead","Bin","percent","10.7","10.8",NA
"2894","HHS Region 3","4 wk ahead","Bin","percent","10.8","10.9",NA
"2895","HHS Region 3","4 wk ahead","Bin","percent","10.9","11",NA
"2896","HHS Region 3","4 wk ahead","Bin","percent","11","11.1",NA
"2897","HHS Region 3","4 wk ahead","Bin","percent","11.1","11.2",NA
"2898","HHS Region 3","4 wk ahead","Bin","percent","11.2","11.3",NA
"2899","HHS Region 3","4 wk ahead","Bin","percent","11.3","11.4",NA
"2900","HHS Region 3","4 wk ahead","Bin","percent","11.4","11.5",NA
"2901","HHS Region 3","4 wk ahead","Bin","percent","11.5","11.6",NA
"2902","HHS Region 3","4 wk ahead","Bin","percent","11.6","11.7",NA
"2903","HHS Region 3","4 wk ahead","Bin","percent","11.7","11.8",NA
"2904","HHS Region 3","4 wk ahead","Bin","percent","11.8","11.9",NA
"2905","HHS Region 3","4 wk ahead","Bin","percent","11.9","12",NA
"2906","HHS Region 3","4 wk ahead","Bin","percent","12","12.1",NA
"2907","HHS Region 3","4 wk ahead","Bin","percent","12.1","12.2",NA
"2908","HHS Region 3","4 wk ahead","Bin","percent","12.2","12.3",NA
"2909","HHS Region 3","4 wk ahead","Bin","percent","12.3","12.4",NA
"2910","HHS Region 3","4 wk ahead","Bin","percent","12.4","12.5",NA
"2911","HHS Region 3","4 wk ahead","Bin","percent","12.5","12.6",NA
"2912","HHS Region 3","4 wk ahead","Bin","percent","12.6","12.7",NA
"2913","HHS Region 3","4 wk ahead","Bin","percent","12.7","12.8",NA
"2914","HHS Region 3","4 wk ahead","Bin","percent","12.8","12.9",NA
"2915","HHS Region 3","4 wk ahead","Bin","percent","12.9","13",NA
"2916","HHS Region 3","4 wk ahead","Bin","percent","13","100",NA
"2917","HHS Region 4","Season onset","Point","week",NA,NA,NA
"2918","HHS Region 4","Season onset","Bin","week","40","41",NA
"2919","HHS Region 4","Season onset","Bin","week","41","42",NA
"2920","HHS Region 4","Season onset","Bin","week","42","43",NA
"2921","HHS Region 4","Season onset","Bin","week","43","44",NA
"2922","HHS Region 4","Season onset","Bin","week","44","45",NA
"2923","HHS Region 4","Season onset","Bin","week","45","46",NA
"2924","HHS Region 4","Season onset","Bin","week","46","47",NA
"2925","HHS Region 4","Season onset","Bin","week","47","48",NA
"2926","HHS Region 4","Season onset","Bin","week","48","49",NA
"2927","HHS Region 4","Season onset","Bin","week","49","50",NA
"2928","HHS Region 4","Season onset","Bin","week","50","51",NA
"2929","HHS Region 4","Season onset","Bin","week","51","52",NA
"2930","HHS Region 4","Season onset","Bin","week","52","53",NA
"2931","HHS Region 4","Season onset","Bin","week","1","2",NA
"2932","HHS Region 4","Season onset","Bin","week","2","3",NA
"2933","HHS Region 4","Season onset","Bin","week","3","4",NA
"2934","HHS Region 4","Season onset","Bin","week","4","5",NA
"2935","HHS Region 4","Season onset","Bin","week","5","6",NA
"2936","HHS Region 4","Season onset","Bin","week","6","7",NA
"2937","HHS Region 4","Season onset","Bin","week","7","8",NA
"2938","HHS Region 4","Season onset","Bin","week","8","9",NA
"2939","HHS Region 4","Season onset","Bin","week","9","10",NA
"2940","HHS Region 4","Season onset","Bin","week","10","11",NA
"2941","HHS Region 4","Season onset","Bin","week","11","12",NA
"2942","HHS Region 4","Season onset","Bin","week","12","13",NA
"2943","HHS Region 4","Season onset","Bin","week","13","14",NA
"2944","HHS Region 4","Season onset","Bin","week","14","15",NA
"2945","HHS Region 4","Season onset","Bin","week","15","16",NA
"2946","HHS Region 4","Season onset","Bin","week","16","17",NA
"2947","HHS Region 4","Season onset","Bin","week","17","18",NA
"2948","HHS Region 4","Season onset","Bin","week","18","19",NA
"2949","HHS Region 4","Season onset","Bin","week","19","20",NA
"2950","HHS Region 4","Season onset","Bin","week","20","21",NA
"2951","HHS Region 4","Season onset","Bin","week","none","none",NA
"2952","HHS Region 4","Season peak week","Point","week",NA,NA,NA
"2953","HHS Region 4","Season peak week","Bin","week","40","41",NA
"2954","HHS Region 4","Season peak week","Bin","week","41","42",NA
"2955","HHS Region 4","Season peak week","Bin","week","42","43",NA
"2956","HHS Region 4","Season peak week","Bin","week","43","44",NA
"2957","HHS Region 4","Season peak week","Bin","week","44","45",NA
"2958","HHS Region 4","Season peak week","Bin","week","45","46",NA
"2959","HHS Region 4","Season peak week","Bin","week","46","47",NA
"2960","HHS Region 4","Season peak week","Bin","week","47","48",NA
"2961","HHS Region 4","Season peak week","Bin","week","48","49",NA
"2962","HHS Region 4","Season peak week","Bin","week","49","50",NA
"2963","HHS Region 4","Season peak week","Bin","week","50","51",NA
"2964","HHS Region 4","Season peak week","Bin","week","51","52",NA
"2965","HHS Region 4","Season peak week","Bin","week","52","53",NA
"2966","HHS Region 4","Season peak week","Bin","week","1","2",NA
"2967","HHS Region 4","Season peak week","Bin","week","2","3",NA
"2968","HHS Region 4","Season peak week","Bin","week","3","4",NA
"2969","HHS Region 4","Season peak week","Bin","week","4","5",NA
"2970","HHS Region 4","Season peak week","Bin","week","5","6",NA
"2971","HHS Region 4","Season peak week","Bin","week","6","7",NA
"2972","HHS Region 4","Season peak week","Bin","week","7","8",NA
"2973","HHS Region 4","Season peak week","Bin","week","8","9",NA
"2974","HHS Region 4","Season peak week","Bin","week","9","10",NA
"2975","HHS Region 4","Season peak week","Bin","week","10","11",NA
"2976","HHS Region 4","Season peak week","Bin","week","11","12",NA
"2977","HHS Region 4","Season peak week","Bin","week","12","13",NA
